"0","0","7.393410602382306"
"0","1","12.899897855160672"
"0","2","5.0852395284372"
"0","3","10.438601673657859"
"0","4","6.895273451731226"
"1","0","18.450875279289743"
"1","1","12.44398948288332"
"1","2","1.9591119343804295"
"1","3","14.247099631253969"
"1","4","19.118491976376124"
"2","0","11.46692296165921"
"2","1","4.782446237891091"
"2","2","2.7314230603995076"
"2","3","9.0565668591024"
"2","4","29.53713726259403"
"3","0","3.887514299210115"
"3","1","1.189914712880062"
"3","2","1.2943453339363697"
"3","3","4.597339351499833"
"3","4","21.09316269838575"
"4","0","11.507081717368303"
"4","1","28.11500567790041"
"4","2","24.446626293896575"
"4","3","16.696357461587986"
"4","4","9.633605444324468"
"5","0","2.502432954668221"
"5","1","5.000773814475117"
"5","2","3.412930990682018"
"5","3","1.9959777673574606"
"5","4","1.1617814071707575"
"6","0","1.3824541735988087"
"6","1","2.491368367919708"
"6","2","8.032912875922213"
"6","3","1.4968685200888165"
"6","4","1.2924230233095932"
