[0.041666666666666664, 0.7891180964033181, 0.0988974700641296],{'key': 0.8766775057051316, 'value': 0.607911648378287},-0.018164793188734707,[0.0, 0.7885066561585549, 0.0],1
[0.041666666666666664, 0.7885066561585549, 0.12293641185549099],{'key': 0.8066739643585272, 'value': 0.3449584590284094},-0.02324820954265828,[0.0, 0.7885066561585549, 0.0],1
[0.041666666666666664, 0.7885066561585549, 0.14617203311799182],{'key': 0.05720395207341733, 'value': 0.042410271719420134},-0.11523532710760209,[0.0, 0.7883541375837795, 0.0],1
[0.041666666666666664, 0.7883541375837795, 0.17605589780007816],{'key': 0.8729682883944423, 'value': 0.16451762216566157},-0.08626675209412549,[0.0, 0.7882295540787787, 0.0],1
[0.041666666666666664, 0.7882295540787787, 0.16493112047297084],{'key': 0.6330687978531145, 'value': 0.04001979970651115},-0.08269895041039911,[0.0, 0.7881312001158398, 0.0],1
[0.08333333333333333, 0.7882295540787787, 0.19582373091260044],{'key': 0.7815624292751487, 'value': 0.5950110596067405},-0.04841952851634204,[0.041666666666666664, 0.7881312001158398, 0.0],0
[0.08333333333333333, 0.7881312001158398, 0.18795726241261682],{'key': 0.851087367759875, 'value': 0.4098878313426345},-0.04301576910602271,[0.041666666666666664, 0.7880838389637377, 0.052481932535304594],0
[0.125, 0.7881312001158398, 0.10865735890645904],{'key': 0.7413547146103464, 'value': 0.26620550198096926},-0.019448398242483355,[0.08333333333333333, 0.7880838389637377, 0.10277282204237609],0
[0.041666666666666664, 0.7880838389637377, 0.052481932535304594],{'key': 0.4850418582752263, 'value': 0.0001665602890025264},-0.02068699194415636,[0.0, 0.7880216694732544, 0.0],1
[0.041666666666666664, 0.7880216694732544, 0.10277282204237609],{'key': 0.6874322953903019, 'value': 0.026262453673139174},-0.059240578663715134,[0.0, 0.7883154521931983, 0.0],1
[0.041666666666666664, 0.7883154521931983, 0.10658870777387927],{'key': 0.8501690437010798, 'value': 0.6433268457401303},-0.036232745057308904,[0.0, 0.7885365258958376, 0.0],1
[0.041666666666666664, 0.7885365258958376, 0.11136484906709297],{'key': 0.5534307562645205, 'value': 0.06193501227051457},-0.06525244783052347,[0.0, 0.7888963685678121, 0.0],1
[0.041666666666666664, 0.7888963685678121, 0.08414838491755276],{'key': 0.8763389932983183, 'value': 0.7019492013393119},-0.018318639766798185,[0.0, 0.7888911892345892, 0.0],1
[0.041666666666666664, 0.7888911892345892, 0.08437516157634818],{'key': 0.10728745680497653, 'value': 0.03160272339756698},-0.06656271922338436,[0.0, 0.7888899763842709, 0.0],1
[0.041666666666666664, 0.7888899763842709, 0.17146097716503103],{'key': 0.7754905496243518, 'value': 0.4351975314310418},-0.04336878944546644,[0.0, 0.7888491849829444, 0.0],1
[0.041666666666666664, 0.7888491849829444, 0.15610153990532605],{'key': 0.6040524691271972, 'value': 0.4122509327816085},-0.037041088739919514,[0.0, 0.7888381035047886, 0.0],1
[0.08333333333333333, 0.7888491849829444, 0.1871850454064859],{'key': 0.9310637091636714, 'value': 0.7878706239782638},-0.04438184159502396,[0.041666666666666664, 0.7888381035047886, 0.0],0
[0.125, 0.7888491849829444, 0.2805887443712221],{'key': 0.924753908168269, 'value': 0.47128629610882455},-0.09170346782329258,[0.08333333333333333, 0.7888381035047886, 0.0],0
[0.08333333333333333, 0.7887967135501784, 0.23455476147462417],{'key': 0.8932633886666884, 'value': 0.3488499917262692},-0.054661212653818944,[0.041666666666666664, 0.7881807035436917, 0.0],0
[0.08333333333333333, 0.7881807035436917, 0.23636318768129308],{'key': 0.7541766195243389, 'value': 0.6973442584122163},-0.05683933745553646,[0.041666666666666664, 0.7875643224458376, 0.0],0
[0.041666666666666664, 0.7875643224458376, 0.21992737257415226],{'key': 0.7946889814164242, 'value': 0.4206578890425856},-0.04838403791420183,[0.0, 0.7875643224458376, 0.0],1
[0.041666666666666664, 0.7875643224458376, 0.191660120035838],{'key': 0.9421316965945578, 'value': 0.0654996875307925},-0.09526032104818871,[0.0, 0.7874426454375211, 0.0],1
[0.041666666666666664, 0.7874426454375211, 0.1622163945325073],{'key': 0.9797051217240912, 'value': 0.6999198903214948},-0.02745279861655238,[0.0, 0.7874426454375211, 0.0],1
[0.041666666666666664, 0.7874426454375211, 0.14514074443095676],{'key': 0.7588622247362561, 'value': 0.02371820939958713},-0.0692451381378753,[0.0, 0.7872276293125072, 0.0],1
[0.041666666666666664, 0.7872276293125072, 0.11461413871642169],{'key': 0.6986958298192075, 'value': 0.39586361388612323},-0.01877761234486398,[0.0, 0.7870056485396835, 0.0],1
[0.041666666666666664, 0.7870056485396835, 0.08480960885560215],{'key': 0.9106913078975121, 'value': 0.6501385864949111},-0.014243799778389256,[0.0, 0.7867819448516201, 0.0],1
[0.041666666666666664, 0.7867819448516201, 0.11671940067612536],{'key': 0.13687697988982683, 'value': 0.054396138715364084},-0.091819064671202,[0.0, 0.7866649771958891, 0.0],1
[0.041666666666666664, 0.7866649771958891, 0.1435422909149571],{'key': 0.503785934672409, 'value': 0.3063403262109088},-0.022266503819885396,[0.0, 0.7866649771958891, 0.0],1
[0.041666666666666664, 0.7866649771958891, 0.1946519303229775],{'key': 0.9409696116543971, 'value': 0.5596802549192391},-0.03178248363574929,[0.0, 0.7864399306851516, 0.0],1
[0.08333333333333333, 0.7866649771958891, 0.22223489120661863],{'key': 0.7560369958164339, 'value': 0.565414088255292},-0.0399279632987903,[0.041666666666666664, 0.7864399306851516, 0.0],0
[0.041666666666666664, 0.7862489473376936, 0.19584900247723222],{'key': 0.9060447866261065, 'value': 0.74241953115135},-0.04236235301089039,[0.0, 0.7861520356800039, 0.0],1
[0.041666666666666664, 0.7861520356800039, 0.23049457581024954],{'key': 0.8341657832123477, 'value': 0.32966927422467573},-0.05230220753044906,[0.0, 0.7855629861960068, 0.0],1
[0.041666666666666664, 0.7855629861960068, 0.08709415045702937],{'key': 0.7943488972819599, 'value': 0.3509136652541739},-0.01990713248031507,[0.0, 0.7855148517453797, 0.0],1
[0.041666666666666664, 0.7855148517453797, 0.030346158241186676],{'key': 0.9945122477753205, 'value': 0.9308047115015751},-0.006706279432081183,[0.0, 0.7854683948491027, 0.0],1
[0.041666666666666664, 0.0, 0.10776791435],{'key': 0.8658975349729868, 'value': 0.5213848796530826},-0.037743668565648356,[0.0, 0.3502310385544578, 0.0],1
[0.041666666666666664, 0.3502310385544578, 0.12449911419999996],{'key': 0.8908327515684001, 'value': 0.3287858435136065},-0.040846488580704034,[0.0, 0.4591054852809082, 0.0],1
[0.08333333333333333, 0.3502310385544578, 0.19489487125],{'key': 0.9593636128007537, 'value': 0.637446953553645},-0.03926704152596255,[0.041666666666666664, 0.4591054852809082, 0.0],0
[0.041666666666666664, 0.4591054852809082, 0.19577250086666667],{'key': 0.6876911555709466, 'value': 0.5653639542018227},-0.038348601725876265,[0.0, 0.49770367937035503, 0.0],1
[0.041666666666666664, 0.49770367937035503, 0.15453704651666667],{'key': 0.8339548195405871, 'value': 0.2550590187404881},-0.06030785055270893,[0.0, 0.5431649748770222, 0.0],1
[0.041666666666666664, 0.5431649748770222, 0.18722152870000003],{'key': 0.5599059391295349, 'value': 0.30196874779848704},-0.07784390091683781,[0.0, 0.5832330222163088, 0.0],1
[0.08333333333333333, 0.5431649748770222, 0.13504647284999996],{'key': 0.9005202495865411, 'value': 0.8259695556005002},-0.04204289928974779,[0.041666666666666664, 0.5832330222163088, 0.003287520329785689],0
[0.041666666666666664, 0.6417738823184986, 0.04978100537347615],{'key': 0.36935505104082256, 'value': 0.2427406323421658},-0.01650799661571084,[0.0, 0.6619197691008387, 0.0],1
[0.041666666666666664, 0.6619197691008387, 0.012661930043476257],{'key': 0.9561953484454163, 'value': 0.6822130215396679},-0.003003157454958645,[0.0, 0.6689661266989043, 0.0],1
[0.041666666666666664, 0.7205093038849476, 0.005717628750571448],{'key': 0.8750828932687371, 'value': 0.27521321284322653},-0.0027962933883908035,[0.0, 0.7271097414682438, 0.0],1
[0.08333333333333333, 0.7205093038849476, 0.0739009273240952],{'key': 0.8473503308293358, 'value': 0.8173463852069967},-0.019998909249167075,[0.041666666666666664, 0.7271097414682438, 0.0],0
[0.08333333333333333, 0.7271097414682438, 0.0684043252594286],{'key': 0.3656575919226487, 'value': 0.20655714068954623},-0.004430909315600717,[0.041666666666666664, 0.7350059180796417, 0.03300182525942846],0
[0.125, 0.7271097414682438, 0.14298326979595238],{'key': 0.6580107360529569, 'value': 0.21127939141714258},-0.0165798539698914,[0.08333333333333333, 0.7350059180796417, 0.07149163489797619],0
[0.041666666666666664, 0.7350059180796417, 0.03300182525942846],{'key': 0.8516848872871696, 'value': 0.5785763344085254},-0.020691148158038908,[0.0, 0.7743840311120306, 0.0],1
[0.041666666666666664, 0.7743840311120306, 0.07149163489797619],{'key': 0.5521548036870763, 'value': 0.4335100241513473},-0.01664266954780555,[0.0, 0.7761770288336832, 0.0],1
[0.08333333333333333, 0.7743840311120306, 0.14454812299833328],{'key': 0.5702405816559383, 'value': 0.3193768194251757},-0.01946700296690681,[0.041666666666666664, 0.7761770288336832, 0.07227406149916664],0
[0.125, 0.7743840311120306, 0.17605303721399995],{'key': 0.7771811989771321, 'value': 0.3483068211406951},-0.03457023028188113,[0.08333333333333333, 0.7761770288336832, 0.08802651860699998],0
[0.16666666666666666, 0.7743840311120306, 0.19523095319799996],{'key': 0.7202560570165543, 'value': 0.3868195242475967},-0.05552231616858364,[0.125, 0.7761770288336832, 0.0],0
[0.20833333333333334, 0.7743840311120306, 0.1443865073683333],{'key': 0.709440352959367, 'value': 0.1384686901605061},-0.01918005427973031,[0.16666666666666666, 0.7761770288336832, 0.07219325368416665],0
[0.041666666666666664, 0.7761770288336832, 0.07227406149916664],{'key': 0.9280633498345925, 'value': 0.29230553935101633},-0.03335484373806297,[0.0, 0.7835225950279084, 0.0],1
[0.041666666666666664, 0.7835225950279084, 0.08802651860699998],{'key': 0.47356909279239556, 'value': 0.3881949723574125},-0.05052716011759583,[0.0, 0.8029341071791342, 0.0],1
[0.041666666666666664, 0.8029341071791342, 0.006559551455000019],{'key': 0.8089824663681736, 'value': 0.025351729789964694},-5.146715159534461e-05,[0.0, 0.8039099430063041, 0.0],1
[0.041666666666666664, 0.8039099430063041, 0.07308245947483334],{'key': 0.9970367003892413, 'value': 0.6622608068986486},-0.020056088030264593,[0.0, 0.8045240254147644, 0.0],1
[0.08333333333333333, 0.8039099430063041, 0.11300483637049999],{'key': 0.6145184922041146, 'value': 0.526792640596609},-0.02737551331303099,[0.041666666666666664, 0.8045240254147644, 0.0],0
[0.041666666666666664, 0.8026051315340768, 0.10891604918299999],{'key': 0.8969338905869279, 'value': 0.733979747542549},-0.024976108417484214,[0.0, 0.7993005586499292, 0.0],1
[0.08333333333333333, 0.8026051315340768, 0.09108975633],{'key': 0.3710458125732313, 'value': 0.17837610029483408},-0.009093603385245605,[0.041666666666666664, 0.7993005586499292, 0.045544878165],0
[0.041666666666666664, 0.7993005586499292, 0.045544878165],{'key': 0.883645713213464, 'value': 0.11472506747054523},-0.02267907309537779,[0.0, 0.7969332812503411, 0.0],1
[0.041666666666666664, 0.7969332812503411, 0.07313224107],{'key': 0.4444133171044714, 'value': 0.2902137718876183},-0.03841738674879715,[0.0, 0.7982927001906144, 0.0],1
